Route No,Route Name,From Stop Name,Till Stop Name,Via Stop Name,Route Type,Bstop ID,Bstop Name,DIST KM,IN ACTIVE,DTL IN ACTIVE
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,14624,Kharmate,85,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,15316,Watul Titha,94.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,15295,Waked Laxmi Garden,97.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,13286,Lanja,109,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,13573,Veral,115.7,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,16416,Pali,126.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,15832,Hatkhamba Fata,138.6,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,16383,Nivali Fata,141.1,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,77138,Vandri,151.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,15347,Ambed,157,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,10233,Asurde .,194.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,11229,Sawarde,199.7,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,10602,Kandamale,203.1,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,10379,Chiplun,214.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,11074,Parshuram,228.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,77775,Lavel,238.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,78000,Shiv,242.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,76025,Bharna Naka,250.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,77882,Natunagar,264,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1382,Kashedi Bungalow,275.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1428,Poladpur,287,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1412,Loharmal,290.5,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1430,Parle,292.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,476,Chandave Khurd,295.2,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,625,Nandgaon,301,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,601,Mahad,304.6,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,598,Mahapre,309.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,868,Lonere,327.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,879,Mangaon,335.9,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,965,Waghwadi,340.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,825,Indapur,344.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,915,Rathwad,355.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1531,Kolad,361.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1552,Pugaon,364.1,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1515,Khamb,367.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1597,Wakan,376.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1546,Nagothane Fata,379.1,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1249,Koleti,385.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1255,Kharpale,393.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1303,Wadkhal,399.5,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,1229,Jite,414.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5912,Tara,418.9,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5746,Kalhe,420.3,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5896,Sangurle,428.6,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5848,Palaspe Fata,431.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5842,Panvel,434.2,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,4323,Thane Vandana,472,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,4475,Thane Rly. Stn.,474.9,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,4472,Thane Cbs,475.8,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5442,Mulund Check Naka,478.2,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5357,E S I Hospital Mulund,479.7,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5290,Bhandup West Kokannagar,482.4,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5307,Barve Nagar,492,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5464,Maitri Park,495,,
54730,Devgad To Kurla Nehru Nagar Via Tarla,Devgad,Kurla Nehru Nagar,TARLA,MO,5427,Kurla Nehru Nagar,498,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,9291,Vaibhavwadi,,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,9181,Bandhwadi,3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,9213,Kasale Wadi,6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2796,Kasarde Buddhawadi,12,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2982,Tarla,14.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2941,Saliste,17.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,3010,Wargaon,22.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2648,Bambarwadi,22.9,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2863,Nadgive,25.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,2812,Kharepatan,28.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15236,Takewadi School,31.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14879,Panhale,34.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14609,Kodiye,37.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14521,Hativale Jaitapur Fata,40.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14473,Ganga Tirtha Fata,45.2,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15006,Rajapur,49,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14615,Kodavali School,52.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14846,Nerke Pickup Shed,54.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,14574,Kharavate Village/Sorap Shop,55.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15325,Yerdav Fata,61.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15286,Vatul Titha,65.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13279,Laxmi Bag Waked,68.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13062,Ganpati Mandir,72.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13163,Kuva Village Fata,73.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13286,Lanja,78.2,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13276,Lanja Poultry Farm,80,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13277,Lanja Agri. Farm,84,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13573,Veral,86.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,12889,Anjanari Bridge,88.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13297,Math,89.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,13157,Khanu,94.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,16416,Pali,96.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15946,Kapadagaon,101.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15559,Charveli,101.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15482,Bsnl Tower,103.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15833,Hatakhamba Gaon,105.9,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15853,Hatkhamba Titha,107.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,16383,Nivali Fata,109.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,16027,Kokje Wathar No.1,112.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,15532,Bawnadi,113.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77073,Talekande,114.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77154,Vandri Buddhawadi,115,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77198,Wandri Temple,115.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76665,Manaskond,116.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76885,Parchuri Tar,117.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76053,Ambed,117.9,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77024,Songiri,123.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76546,Kolmbe High School,123.8,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76483,Kolambe Patane Stop,126.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76603,Kurdhunda Bunder,126.9,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76607,Kurdhunda Bank,127.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,12190,Ozar Khol Bridge,127.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76974,Shastri Bridge,134.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76033,Ambed Khurd,135.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77119,Tural,144,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,77076,Tural Tali,144.8,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76978,Shinde Amberi,145.8,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76074,Aravali Fata,146.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76070,Aravali School,151.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,76606,Khershet School,151.9,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10628,Kase Fata,152.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10232,Asurde Khind,154.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10225,Asurde No.2,155.4,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10233,Asurde .,156.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10218,Ambet Khol,158.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10204,Agave,159.1,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11313,Vahal Fata Bifargation,161.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11037,Police Line,162.6,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10451,Durgewadi Fata,163.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11229,Sawarde,164.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11230,Sawarde Davakhana,165.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10961,Niwach Wadi,166.7,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,10602,Kandamale,167.5,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11237,Tawar,171.3,,
55430,Vaibhavwadi To Borivali Nancy Colony Via Tarla,Vaibhavwadi,Borivali Nancy Colony,TARLA,MO,11358,Wangi Pool,171.5,,
